year,version,statefips,countyfips,geocat,agecat,racecat,sexcat,iprcat,NIPR,nipr_moe,NUI,nui_moe,NIC,nic_moe,PCTUI,pctui_moe,PCTIC,pctic_moe,PCTELIG,pctelig_moe,PCTLIIC,pctliic_moe,state_name,county_name,expansion_group,treated,post,treat_post
2017,        ,24,0,40,0,0,0,0,5034555,       0,353922,   11774,4680633,   11774,7.0,0.2, 93.0,  0.2,  7.0,  0.2, 93.0,  0.2,Maryland,                                             ,expansion_2014,1,1,1
2017,        ,25,0,40,0,0,0,0,5560966,       0,182389,    9073,5378577,    9073,3.3,0.2, 96.7,  0.2,  3.3,  0.2, 96.7,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2017,        ,26,0,40,0,0,0,0,8111106,       0,496654,   13261,7614452,   13261,6.1,0.2, 93.9,  0.2,  6.1,  0.2, 93.9,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2017,        ,27,0,40,0,0,0,0,4631892,       0,235543,    7950,4396349,    7950,5.1,0.2, 94.9,  0.2,  5.1,  0.2, 94.9,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2017,        ,28,0,40,0,0,0,0,2436118,       0,352306,   11978,2083812,   11978,14.5,0.5, 85.5,  0.5, 14.5,  0.5, 85.5,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2017,        ,32,0,40,0,0,0,0,2499657,       0,327604,   11212,2172053,   11212,13.1,0.4, 86.9,  0.4, 13.1,  0.4, 86.9,  0.4,Nevada,                                             ,expansion_2014,1,1,1
2017,        ,34,0,40,0,0,0,0,7463801,       0,668596,   16894,6795205,   16894,9.0,0.2, 91.0,  0.2,  9.0,  0.2, 91.0,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2017,        ,35,0,40,0,0,0,0,1697570,       0,186717,    8244,1510853,    8244,11.0,0.5, 89.0,  0.5, 11.0,  0.5, 89.0,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2017,        ,36,0,40,0,0,0,0,16275146,       0,1079651,   22919,15195495,   22919,6.6,0.1, 93.4,  0.1,  6.6,  0.1, 93.4,  0.1,New York,                                             ,expansion_2014,1,1,1
2017,        ,38,0,40,0,0,0,0,624315,       0,53542,    3365,570773,    3365,8.6,0.5, 91.4,  0.5,  8.6,  0.5, 91.4,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2017,        ,39,0,40,0,0,0,0,9465116,       0,671470,   16869,8793646,   16869,7.1,0.2, 92.9,  0.2,  7.1,  0.2, 92.9,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2017,        ,41,0,40,0,0,0,0,3368951,       0,277244,   10600,3091707,   10600,8.2,0.3, 91.8,  0.3,  8.2,  0.3, 91.8,  0.3,Oregon,                                             ,expansion_2014,1,1,1
2017,        ,44,0,40,0,0,0,0,849236,       0,46220,    4025,803016,    4025,5.4,0.5, 94.6,  0.5,  5.4,  0.5, 94.6,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2017,        ,45,0,40,0,0,0,0,4030966,       0,528726,   14729,3502240,   14729,13.1,0.4, 86.9,  0.4, 13.1,  0.4, 86.9,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2017,        ,47,0,40,0,0,0,0,5504777,       0,621332,   16121,4883445,   16121,11.3,0.3, 88.7,  0.3, 11.3,  0.3, 88.7,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2017,        ,48,0,40,0,0,0,0,24261733,       0,4704625,   52376,19557108,   52376,19.4,0.2, 80.6,  0.2, 19.4,  0.2, 80.6,  0.2,Texas,                                             ,never_expanded,0,1,0
2017,        ,50,0,40,0,0,0,0,486701,       0,26857,    2489,459844,    2489,5.5,0.5, 94.5,  0.5,  5.5,  0.5, 94.5,  0.5,Vermont,                                             ,expansion_2014,1,1,1
2017,        ,53,0,40,0,0,0,0,6186055,       0,438678,   13298,5747377,   13298,7.1,0.2, 92.9,  0.2,  7.1,  0.2, 92.9,  0.2,Washington,                                             ,expansion_2014,1,1,1
2017,        ,54,0,40,0,0,0,0,1421917,       0,106784,    6270,1315133,    6270,7.5,0.4, 92.5,  0.4,  7.5,  0.4, 92.5,  0.4,West Virginia,                                             ,expansion_2014,1,1,1
2017,        ,55,0,40,0,0,0,0,4724670,       0,303172,    9102,4421498,    9102,6.4,0.2, 93.6,  0.2,  6.4,  0.2, 93.6,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2017,        ,56,0,40,0,0,0,0,477391,       0,67560,    4166,409831,    4166,14.2,0.9, 85.8,  0.9, 14.2,  0.9, 85.8,  0.9,Wyoming,                                             ,never_expanded,0,1,0
2018,        ,1,0,40,0,0,0,0,3955117,       0,470052,   13365,3485065,   13365,11.9,0.3, 88.1,  0.3, 11.9,  0.3, 88.1,  0.3,Alabama,                                             ,never_expanded,0,1,0
2018,        ,4,0,40,0,0,0,0,5762826,       0,737852,   18415,5024974,   18415,12.8,0.3, 87.2,  0.3, 12.8,  0.3, 87.2,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2018,        ,5,0,40,0,0,0,0,2428706,       0,233441,    9240,2195265,    9240,9.6,0.4, 90.4,  0.4,  9.6,  0.4, 90.4,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2018,        ,6,0,40,0,0,0,0,33237743,       0,2772644,   40302,30465099,   40302,8.3,0.1, 91.7,  0.1,  8.3,  0.1, 91.7,  0.1,California,                                             ,expansion_2014,1,1,1
2018,        ,8,0,40,0,0,0,0,4783685,       0,419456,   13441,4364229,   13441,8.8,0.3, 91.2,  0.3,  8.8,  0.3, 91.2,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2018,        ,9,0,40,0,0,0,0,2875851,       0,178690,    8376,2697161,    8376,6.2,0.3, 93.8,  0.3,  6.2,  0.3, 93.8,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2018,        ,10,0,40,0,0,0,0,763869,       0,51804,    4246,712065,    4246,6.8,0.6, 93.2,  0.6,  6.8,  0.6, 93.2,  0.6,Delaware,                                             ,expansion_2014,1,1,1
2018,        ,11,0,40,0,0,0,0,584255,       0,20753,    2900,563502,    2900,3.6,0.5, 96.4,  0.5,  3.6,  0.5, 96.4,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2018,        ,12,0,40,0,0,0,0,16563259,       0,2673659,   39262,13889600,   39262,16.1,0.2, 83.9,  0.2, 16.1,  0.2, 83.9,  0.2,Florida,                                             ,never_expanded,0,1,0
2018,        ,13,0,40,0,0,0,0,8796335,       0,1398968,   26573,7397367,   26573,15.9,0.3, 84.1,  0.3, 15.9,  0.3, 84.1,  0.3,Georgia,                                             ,never_expanded,0,1,0
2018,        ,15,0,40,0,0,0,0,1130682,       0,53377,    4182,1077305,    4182,4.7,0.4, 95.3,  0.4,  4.7,  0.4, 95.3,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2018,        ,17,0,40,0,0,0,0,10515610,       0,853809,   19032,9661801,   19032,8.1,0.2, 91.9,  0.2,  8.1,  0.2, 91.9,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2018,        ,19,0,40,0,0,0,0,2541620,       0,142584,    6166,2399036,    6166,5.6,0.2, 94.4,  0.2,  5.6,  0.2, 94.4,  0.2,Iowa,                                             ,expansion_2014,1,1,1
2018,        ,20,0,40,0,0,0,0,2386672,       0,241000,    8313,2145672,    8313,10.1,0.3, 89.9,  0.3, 10.1,  0.3, 89.9,  0.3,Kansas,                                             ,never_expanded,0,1,0
2018,        ,21,0,40,0,0,0,0,3623040,       0,241947,    9647,3381093,    9647,6.7,0.3, 93.3,  0.3,  6.7,  0.3, 93.3,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2018,        ,24,0,40,0,0,0,0,4994086,       0,346367,   12019,4647719,   12019,6.9,0.2, 93.1,  0.2,  6.9,  0.2, 93.1,  0.2,Maryland,                                             ,expansion_2014,1,1,1
2018,        ,25,0,40,0,0,0,0,5572215,       0,182533,    9198,5389682,    9198,3.3,0.2, 96.7,  0.2,  3.3,  0.2, 96.7,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2018,        ,26,0,40,0,0,0,0,8098356,       0,526541,   13643,7571815,   13643,6.5,0.2, 93.5,  0.2,  6.5,  0.2, 93.5,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2018,        ,27,0,40,0,0,0,0,4636753,       0,238150,    7787,4398603,    7787,5.1,0.2, 94.9,  0.2,  5.1,  0.2, 94.9,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2018,        ,28,0,40,0,0,0,0,2419139,       0,349341,   11954,2069798,   11954,14.4,0.5, 85.6,  0.5, 14.4,  0.5, 85.6,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2018,        ,32,0,40,0,0,0,0,2519349,       0,326024,   11262,2193325,   11262,12.9,0.4, 87.1,  0.4, 12.9,  0.4, 87.1,  0.4,Nevada,                                             ,expansion_2014,1,1,1
2018,        ,34,0,40,0,0,0,0,7345620,       0,642184,   17294,6703436,   17294,8.7,0.2, 91.3,  0.2,  8.7,  0.2, 91.3,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2018,        ,35,0,40,0,0,0,0,1690322,       0,194630,    8467,1495692,    8467,11.5,0.5, 88.5,  0.5, 11.5,  0.5, 88.5,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2018,        ,36,0,40,0,0,0,0,15916879,       0,1007242,   22116,14909637,   22116,6.3,0.1, 93.7,  0.1,  6.3,  0.1, 93.7,  0.1,New York,                                             ,expansion_2014,1,1,1
2018,        ,38,0,40,0,0,0,0,626483,       0,50455,    3361,576028,    3361,8.1,0.5, 91.9,  0.5,  8.1,  0.5, 91.9,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2018,        ,39,0,40,0,0,0,0,9443414,       0,729559,   17459,8713855,   17459,7.7,0.2, 92.3,  0.2,  7.7,  0.2, 92.3,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2018,        ,41,0,40,0,0,0,0,3387887,       0,285855,   10858,3102032,   10858,8.4,0.3, 91.6,  0.3,  8.4,  0.3, 91.6,  0.3,Oregon,                                             ,expansion_2014,1,1,1
2018,        ,44,0,40,0,0,0,0,842760,       0,40378,    4007,802382,    4007,4.8,0.5, 95.2,  0.5,  4.8,  0.5, 95.2,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2018,        ,45,0,40,0,0,0,0,4054553,       0,515001,   14616,3539552,   14616,12.7,0.4, 87.3,  0.4, 12.7,  0.4, 87.3,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2018,        ,47,0,40,0,0,0,0,5522053,       0,662260,   16728,4859793,   16728,12.0,0.3, 88.0,  0.3, 12.0,  0.3, 88.0,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2018,        ,48,0,40,0,0,0,0,24519083,       0,4883741,   55829,19635342,   55829,19.9,0.2, 80.1,  0.2, 19.9,  0.2, 80.1,  0.2,Texas,                                             ,never_expanded,0,1,0
2018,        ,50,0,40,0,0,0,0,484423,       0,23522,    2253,460901,    2253,4.9,0.5, 95.1,  0.5,  4.9,  0.5, 95.1,  0.5,Vermont,                                             ,expansion_2014,1,1,1
2018,        ,53,0,40,0,0,0,0,6267086,       0,469557,   13769,5797529,   13769,7.5,0.2, 92.5,  0.2,  7.5,  0.2, 92.5,  0.2,Washington,                                             ,expansion_2014,1,1,1
2018,        ,54,0,40,0,0,0,0,1403338,       0,109457,    6529,1293881,    6529,7.8,0.5, 92.2,  0.5,  7.8,  0.5, 92.2,  0.5,West Virginia,                                             ,expansion_2014,1,1,1
2018,        ,55,0,40,0,0,0,0,4711080,       0,306773,    9134,4404307,    9134,6.5,0.2, 93.5,  0.2,  6.5,  0.2, 93.5,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2018,        ,56,0,40,0,0,0,0,471748,       0,58689,    4065,413059,    4065,12.4,0.9, 87.6,  0.9, 12.4,  0.9, 87.6,  0.9,Wyoming,                                             ,never_expanded,0,1,0
2019,        ,1,0,40,0,0,0,0,3946002,       0,457718,   13633,3488284,   13633,11.6,0.3, 88.4,  0.3, 11.6,  0.3, 88.4,  0.3,Alabama,                                             ,never_expanded,0,1,0
2019,        ,4,0,40,0,0,0,0,5812170,       0,789960,   20356,5022210,   20356,13.6,0.4, 86.4,  0.4, 13.6,  0.4, 86.4,  0.4,Arizona,                                             ,expansion_2014,1,1,1
2019,        ,5,0,40,0,0,0,0,2418703,       0,261617,   10176,2157086,   10176,10.8,0.4, 89.2,  0.4, 10.8,  0.4, 89.2,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2019,        ,6,0,40,0,0,0,0,33001617,       0,2947957,   44437,30053660,   44437,8.9,0.1, 91.1,  0.1,  8.9,  0.1, 91.1,  0.1,California,                                             ,expansion_2014,1,1,1
2019,        ,8,0,40,0,0,0,0,4812386,       0,453100,   14692,4359286,   14692,9.4,0.3, 90.6,  0.3,  9.4,  0.3, 90.6,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2019,        ,9,0,40,0,0,0,0,2853960,       0,201146,    9543,2652814,    9543,7.0,0.3, 93.0,  0.3,  7.0,  0.3, 93.0,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2019,        ,10,0,40,0,0,0,0,762235,       0,60910,    4581,701325,    4581,8.0,0.6, 92.0,  0.6,  8.0,  0.6, 92.0,  0.6,Delaware,                                             ,expansion_2014,1,1,1
2019,        ,11,0,40,0,0,0,0,586314,       0,23635,    3079,562679,    3079,4.0,0.5, 96.0,  0.5,  4.0,  0.5, 96.0,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2019,        ,12,0,40,0,0,0,0,16591504,       0,2716165,   42619,13875339,   42619,16.4,0.3, 83.6,  0.3, 16.4,  0.3, 83.6,  0.3,Florida,                                             ,never_expanded,0,1,0
2019,        ,13,0,40,0,0,0,0,8832257,       0,1387604,   28336,7444653,   28336,15.7,0.3, 84.3,  0.3, 15.7,  0.3, 84.3,  0.3,Georgia,                                             ,never_expanded,0,1,0
2019,        ,15,0,40,0,0,0,0,1119216,       0,53289,    4444,1065927,    4444,4.8,0.4, 95.2,  0.4,  4.8,  0.4, 95.2,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2019,        ,17,0,40,0,0,0,0,10392286,       0,907738,   21148,9484548,   21148,8.7,0.2, 91.3,  0.2,  8.7,  0.2, 91.3,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2019,        ,19,0,40,0,0,0,0,2528574,       0,144986,    6488,2383588,    6488,5.7,0.3, 94.3,  0.3,  5.7,  0.3, 94.3,  0.3,Iowa,                                             ,expansion_2014,1,1,1
2019,        ,20,0,40,0,0,0,0,2372513,       0,254180,    8911,2118333,    8911,10.7,0.4, 89.3,  0.4, 10.7,  0.4, 89.3,  0.4,Kansas,                                             ,never_expanded,0,1,0
2019,        ,21,0,40,0,0,0,0,3599221,       0,275158,   10854,3324063,   10854,7.6,0.3, 92.4,  0.3,  7.6,  0.3, 92.4,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2019,        ,24,0,40,0,0,0,0,4967989,       0,345782,   12862,4622207,   12862,7.0,0.3, 93.0,  0.3,  7.0,  0.3, 93.0,  0.3,Maryland,                                             ,expansion_2014,1,1,1
2019,        ,25,0,40,0,0,0,0,5532377,       0,195726,   10104,5336651,   10104,3.5,0.2, 96.5,  0.2,  3.5,  0.2, 96.5,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2019,        ,26,0,40,0,0,0,0,8039862,       0,564804,   14900,7475058,   14900,7.0,0.2, 93.0,  0.2,  7.0,  0.2, 93.0,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2019,        ,27,0,40,0,0,0,0,4632952,       0,268829,    8912,4364123,    8912,5.8,0.2, 94.2,  0.2,  5.8,  0.2, 94.2,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2019,        ,28,0,40,0,0,0,0,2399292,       0,369501,   12912,2029791,   12912,15.4,0.5, 84.6,  0.5, 15.4,  0.5, 84.6,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2019,        ,32,0,40,0,0,0,0,2542958,       0,342719,   12098,2200239,   12098,13.5,0.5, 86.5,  0.5, 13.5,  0.5, 86.5,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2019,        ,34,0,40,0,0,0,0,7279270,       0,675782,   18733,6603488,   18733,9.3,0.3, 90.7,  0.3,  9.3,  0.3, 90.7,  0.3,New Jersey,                                             ,expansion_2014,1,1,1
2019,        ,35,0,40,0,0,0,0,1677647,       0,202767,    9154,1474880,    9154,12.1,0.5, 87.9,  0.5, 12.1,  0.5, 87.9,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2019,        ,36,0,40,0,0,0,0,15742463,       0,973636,   23568,14768827,   23568,6.2,0.1, 93.8,  0.1,  6.2,  0.1, 93.8,  0.1,New York,                                             ,expansion_2014,1,1,1
2019,        ,38,0,40,0,0,0,0,625783,       0,45186,    3392,580597,    3392,7.2,0.5, 92.8,  0.5,  7.2,  0.5, 92.8,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2019,        ,39,0,40,0,0,0,0,9385357,       0,741409,   18642,8643948,   18642,7.9,0.2, 92.1,  0.2,  7.9,  0.2, 92.1,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2019,        ,41,0,40,0,0,0,0,3386283,       0,291036,   11804,3095247,   11804,8.6,0.3, 91.4,  0.3,  8.6,  0.3, 91.4,  0.3,Oregon,                                             ,expansion_2014,1,1,1
2019,        ,44,0,40,0,0,0,0,839547,       0,41789,    4357,797758,    4357,5.0,0.5, 95.0,  0.5,  5.0,  0.5, 95.0,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2019,        ,45,0,40,0,0,0,0,4081684,       0,540230,   15806,3541454,   15806,13.2,0.4, 86.8,  0.4, 13.2,  0.4, 86.8,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2019,        ,47,0,40,0,0,0,0,5543249,       0,669850,   17521,4873399,   17521,12.1,0.3, 87.9,  0.3, 12.1,  0.3, 87.9,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2019,        ,48,0,40,0,0,0,0,24651987,       0,5114881,   61207,19537106,   61207,20.7,0.2, 79.3,  0.2, 20.7,  0.2, 79.3,  0.2,Texas,                                             ,never_expanded,0,1,0
2019,        ,50,0,40,0,0,0,0,477826,       0,27121,    2523,450705,    2523,5.7,0.5, 94.3,  0.5,  5.7,  0.5, 94.3,  0.5,Vermont,                                             ,expansion_2014,1,1,1
2019,        ,53,0,40,0,0,0,0,6293492,       0,487573,   15118,5805919,   15118,7.7,0.2, 92.3,  0.2,  7.7,  0.2, 92.3,  0.2,Washington,                                             ,expansion_2014,1,1,1
2019,        ,54,0,40,0,0,0,0,1383698,       0,112089,    6734,1271609,    6734,8.1,0.5, 91.9,  0.5,  8.1,  0.5, 91.9,  0.5,West Virginia,                                             ,expansion_2014,1,1,1
2019,        ,55,0,40,0,0,0,0,4686830,       0,320719,    9734,4366111,    9734,6.8,0.2, 93.2,  0.2,  6.8,  0.2, 93.2,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2019,        ,56,0,40,0,0,0,0,468689,       0,69044,    4447,399645,    4447,14.7,0.9, 85.3,  0.9, 14.7,  0.9, 85.3,  0.9,Wyoming,                                             ,never_expanded,0,1,0
2020,        ,1,0,40,0,0,0,0,3898732,       0,460936,   15207,3437796,   15207,11.8,0.4, 88.2,  0.4, 11.8,  0.4, 88.2,  0.4,Alabama,                                             ,never_expanded,0,1,0
2020,        ,4,0,40,0,0,0,0,5919778,       0,798490,   22275,5121288,   22275,13.5,0.4, 86.5,  0.4, 13.5,  0.4, 86.5,  0.4,Arizona,                                             ,expansion_2014,1,1,1
2020,        ,5,0,40,0,0,0,0,2408633,       0,244865,   11077,2163768,   11077,10.2,0.5, 89.8,  0.5, 10.2,  0.5, 89.8,  0.5,Arkansas,                                             ,expansion_2014,1,1,1
2020,        ,6,0,40,0,0,0,0,33073406,       0,2702033,   41143,30371373,   41143,8.2,0.1, 91.8,  0.1,  8.2,  0.1, 91.8,  0.1,California,                                             ,expansion_2014,1,1,1
2020,        ,8,0,40,0,0,0,0,4838977,       0,478483,   16318,4360494,   16318,9.9,0.3, 90.1,  0.3,  9.9,  0.3, 90.1,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2020,        ,9,0,40,0,0,0,0,2829132,       0,153667,    9203,2675465,    9203,5.4,0.3, 94.6,  0.3,  5.4,  0.3, 94.6,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2020,        ,10,0,40,0,0,0,0,762039,       0,57517,    5171,704522,    5171,7.5,0.7, 92.5,  0.7,  7.5,  0.7, 92.5,  0.7,Delaware,                                             ,expansion_2014,1,1,1
2020,        ,11,0,40,0,0,0,0,583956,       0,21648,    3172,562308,    3172,3.7,0.5, 96.3,  0.5,  3.7,  0.5, 96.3,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2020,        ,12,0,40,0,0,0,0,16630293,       0,2576265,   42457,14054028,   42457,15.5,0.3, 84.5,  0.3, 15.5,  0.3, 84.5,  0.3,Florida,                                             ,never_expanded,0,1,0
2020,        ,13,0,40,0,0,0,0,8775198,       0,1343754,   30380,7431444,   30380,15.3,0.3, 84.7,  0.3, 15.3,  0.3, 84.7,  0.3,Georgia,                                             ,never_expanded,0,1,0
2020,        ,15,0,40,0,0,0,0,1153478,       0,54122,    4613,1099356,    4613,4.7,0.4, 95.3,  0.4,  4.7,  0.4, 95.3,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2020,        ,17,0,40,0,0,0,0,10247950,       0,857511,   21485,9390439,   21485,8.4,0.2, 91.6,  0.2,  8.4,  0.2, 91.6,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2020,        ,19,0,40,0,0,0,0,2524202,       0,145071,    7348,2379131,    7348,5.7,0.3, 94.3,  0.3,  5.7,  0.3, 94.3,  0.3,Iowa,                                             ,expansion_2014,1,1,1
2020,        ,20,0,40,0,0,0,0,2363952,       0,244212,    9745,2119740,    9745,10.3,0.4, 89.7,  0.4, 10.3,  0.4, 89.7,  0.4,Kansas,                                             ,never_expanded,0,1,0
2020,        ,21,0,40,0,0,0,0,3580482,       0,247848,   11718,3332634,   11718,6.9,0.3, 93.1,  0.3,  6.9,  0.3, 93.1,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2020,        ,24,0,40,0,0,0,0,4916988,       0,329104,   13453,4587884,   13453,6.7,0.3, 93.3,  0.3,  6.7,  0.3, 93.3,  0.3,Maryland,                                             ,expansion_2014,1,1,1
2020,        ,25,0,40,0,0,0,0,5519833,       0,174212,   10446,5345621,   10446,3.2,0.2, 96.8,  0.2,  3.2,  0.2, 96.8,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2020,        ,26,0,40,0,0,0,0,7954407,       0,509720,   15856,7444687,   15856,6.4,0.2, 93.6,  0.2,  6.4,  0.2, 93.6,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2020,        ,27,0,40,0,0,0,0,4632875,       0,274124,    9698,4358751,    9698,5.9,0.2, 94.1,  0.2,  5.9,  0.2, 94.1,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2020,        ,28,0,40,0,0,0,0,2341466,       0,326518,   13332,2014948,   13332,13.9,0.6, 86.1,  0.6, 13.9,  0.6, 86.1,  0.6,Mississippi,                                             ,never_expanded,0,1,0
2020,        ,32,0,40,0,0,0,0,2590949,       0,357885,   13746,2233064,   13746,13.8,0.5, 86.2,  0.5, 13.8,  0.5, 86.2,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2020,        ,34,0,40,0,0,0,0,7263263,       0,633528,   19163,6629735,   19163,8.7,0.3, 91.3,  0.3,  8.7,  0.3, 91.3,  0.3,New Jersey,                                             ,expansion_2014,1,1,1
2020,        ,35,0,40,0,0,0,0,1687671,       0,199846,   10444,1487825,   10444,11.8,0.6, 88.2,  0.6, 11.8,  0.6, 88.2,  0.6,New Mexico,                                             ,expansion_2014,1,1,1
2020,        ,36,0,40,0,0,0,0,15581824,       0,949729,   24731,14632095,   24731,6.1,0.2, 93.9,  0.2,  6.1,  0.2, 93.9,  0.2,New York,                                             ,expansion_2014,1,1,1
2020,        ,38,0,40,0,0,0,0,627701,       0,51605,    3797,576096,    3797,8.2,0.6, 91.8,  0.6,  8.2,  0.6, 91.8,  0.6,North Dakota,                                             ,expansion_2014,1,1,1
2020,        ,39,0,40,0,0,0,0,9313569,       0,752347,   20980,8561222,   20980,8.1,0.2, 91.9,  0.2,  8.1,  0.2, 91.9,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2020,        ,41,0,40,0,0,0,0,3405221,       0,271867,   12369,3133354,   12369,8.0,0.4, 92.0,  0.4,  8.0,  0.4, 92.0,  0.4,Oregon,                                             ,expansion_2014,1,1,1
2020,        ,44,0,40,0,0,0,0,832189,       0,38101,    4251,794088,    4251,4.6,0.5, 95.4,  0.5,  4.6,  0.5, 95.4,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2020,        ,45,0,40,0,0,0,0,4073899,       0,521660,   17508,3552239,   17508,12.8,0.4, 87.2,  0.4, 12.8,  0.4, 87.2,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2020,        ,47,0,40,0,0,0,0,5531510,       0,674659,   19854,4856851,   19854,12.2,0.4, 87.8,  0.4, 12.2,  0.4, 87.8,  0.4,Tennessee,                                             ,never_expanded,0,1,0
2020,        ,48,0,40,0,0,0,0,24851653,       0,4939035,   54388,19912618,   54388,19.9,0.2, 80.1,  0.2, 19.9,  0.2, 80.1,  0.2,Texas,                                             ,never_expanded,0,1,0
2020,        ,50,0,40,0,0,0,0,473923,       0,23358,    2709,450565,    2709,4.9,0.6, 95.1,  0.6,  4.9,  0.6, 95.1,  0.6,Vermont,                                             ,expansion_2014,1,1,1
2020,        ,53,0,40,0,0,0,0,6391616,       0,473502,   16193,5918114,   16193,7.4,0.3, 92.6,  0.3,  7.4,  0.3, 92.6,  0.3,Washington,                                             ,expansion_2014,1,1,1
2020,        ,54,0,40,0,0,0,0,1368022,       0,115342,    7903,1252680,    7903,8.4,0.6, 91.6,  0.6,  8.4,  0.6, 91.6,  0.6,West Virginia,                                             ,expansion_2014,1,1,1
2020,        ,55,0,40,0,0,0,0,4666251,       0,319289,   10722,4346962,   10722,6.8,0.2, 93.2,  0.2,  6.8,  0.2, 93.2,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2020,        ,56,0,40,0,0,0,0,468357,       0,66149,    4668,402208,    4668,14.1,1.0, 85.9,  1.0, 14.1,  1.0, 85.9,  1.0,Wyoming,                                             ,never_expanded,0,1,0
2021,        ,1,0,40,0,0,0,0,4018412,       0,469887,   14547,3548525,   14547,11.7,0.4, 88.3,  0.4, 11.7,  0.4, 88.3,  0.4,Alabama,                                             ,never_expanded,0,1,0
2021,        ,4,0,40,0,0,0,0,5774661,       0,758331,   19643,5016330,   19643,13.1,0.3, 86.9,  0.3, 13.1,  0.3, 86.9,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2021,        ,5,0,40,0,0,0,0,2427075,       0,268334,   10480,2158741,   10480,11.1,0.4, 88.9,  0.4, 11.1,  0.4, 88.9,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2021,        ,6,0,40,0,0,0,0,32728121,       0,2640001,   41092,30088120,   41092,8.1,0.1, 91.9,  0.1,  8.1,  0.1, 91.9,  0.1,California,                                             ,expansion_2014,1,1,1
2021,        ,8,0,40,0,0,0,0,4858540,       0,452402,   14814,4406138,   14814,9.3,0.3, 90.7,  0.3,  9.3,  0.3, 90.7,  0.3,Colorado,                                             ,expansion_2014,1,1,1
